date,amfi_code,nav
2025-03-21,100020,85.8496
2025-03-22,100020,84.9741
2025-03-23,100020,84.1338
2025-03-24,100020,85.0079
2025-03-25,100020,85.5255
2025-03-26,100020,85.5255
2025-03-27,100020,85.5255
2025-03-28,100020,84.5611
2025-03-29,100020,84.1289
2025-03-30,100020,84.1289
2025-03-31,100020,84.1203
2025-01-01,100021,59.3974
2025-01-02,100021,58.5636
2025-01-03,100021,58.8782
2025-01-04,100021,59.6453
2025-01-05,100021,58.8713
2025-01-06,100021,58.8713
2025-01-07,100021,58.5714
2025-01-08,100021,59.2287
2025-01-09,100021,58.9656
2025-01-10,100021,58.3689
2025-01-11,100021,57.9802
2025-01-12,100021,57.3624
2025-01-13,100021,57.6322
2025-01-14,100021,57.6322
2025-01-15,100021,57.4697
2025-01-16,100021,57.6161
2025-01-17,100021,57.609
2025-01-18,100021,58.3795
2025-01-19,100021,59.0082
2025-01-20,100021,58.3778
2025-01-21,100021,58.3329
2025-01-22,100021,58.3685
2025-01-23,100021,58.3685
2025-01-24,100021,58.3685
2025-01-25,100021,58.5243
2025-01-26,100021,59.4233
2025-01-27,100021,59.8878
2025-01-28,100021,59.5227
2025-01-29,100021,59.5227
2025-01-30,100021,59.4428
2025-01-31,100021,59.4131
2025-02-01,100021,59.0512
2025-02-02,100021,59.6439
2025-02-03,100021,59.4437
2025-02-04,100021,58.9412
2025-02-05,100021,58.8103
2025-02-06,100021,59.3051
2025-02-07,100021,60.0304
2025-02-08,100021,59.6855
2025-02-09,100021,59.6855
2025-02-10,100021,59.4446
2025-02-11,100021,59.764
2025-02-12,100021,59.4509
2025-02-13,100021,58.7044
2025-02-14,100021,58.6181
2025-02-15,100021,58.1939
2025-02-16,100021,58.8044
2025-02-17,100021,58.7092
2025-02-18,100021,57.8068
2025-02-19,100021,57.6765
2025-02-20,100021,57.8551
2025-02-21,100021,58.8173
2025-02-22,100021,58.3305
2025-02-23,100021,58.6526
2025-02-24,100021,59.1196
2025-02-25,100021,58.437
2025-02-26,100021,57.731
2025-02-27,100021,57.4194
2025-02-28,100021,58.0003
2025-03-01,100021,57.2579
2025-03-02,100021,56.3213
2025-03-03,100021,55.4448
2025-03-04,100021,56.3302
2025-03-05,100021,57.2119
2025-03-06,100021,57.2136
2025-03-07,100021,56.7774
2025-03-08,100021,56.5421
2025-03-09,100021,57.4285
2025-03-10,100021,56.9621
2025-03-11,100021,56.9621
2025-03-12,100021,56.135
2025-03-13,100021,56.3652
2025-03-14,100021,57.0161
2025-03-15,100021,56.7601
2025-03-16,100021,56.4807
2025-03-17,100021,56.5265
2025-03-18,100021,56.6118
2025-03-19,100021,56.3215
2025-03-20,100021,56.3215
2025-03-21,100021,56.978
2025-03-22,100021,57.0007
2025-03-23,100021,57.0046
2025-03-24,100021,56.4459
2025-03-25,100021,56.1991
2025-03-26,100021,56.0358
2025-03-27,100021,56.0358
2025-03-28,100021,56.0358
2025-03-29,100021,56.4677
2025-03-30,100021,56.0922
2025-03-31,100021,56.9608
2025-01-01,100022,78.9421
2025-01-02,100022,79.189
2025-01-03,100022,79.189
2025-01-04,100022,78.4084
2025-01-05,100022,78.7213
2025-01-06,100022,78.481
2025-01-07,100022,79.1327
2025-01-08,100022,79.1214
2025-01-09,100022,79.1214
2025-01-10,100022,79.882
2025-01-11,100022,80.8283
2025-01-12,100022,80.8283
2025-01-13,100022,80.9337
2025-01-14,100022,81.0495
2025-01-15,100022,81.0495
2025-01-16,100022,80.5295
2025-01-17,100022,81.2002
2025-01-18,100022,81.4752
2025-01-19,100022,81.045
2025-01-20,100022,81.045
2025-01-21,100022,81.045
2025-01-22,100022,81.3057
2025-01-23,100022,81.5236
2025-01-24,100022,81.244
2025-01-25,100022,81.115
2025-01-26,100022,81.9654
2025-01-27,100022,81.7955
2025-01-28,100022,82.0922
2025-01-29,100022,82.5329
2025-01-30,100022,82.821
2025-01-31,100022,82.0351
2025-02-01,100022,81.3232
2025-02-02,100022,80.5037
2025-02-03,100022,80.9846
2025-02-04,100022,81.0233
2025-02-05,100022,80.8098
2025-02-06,100022,80.1069
2025-02-07,100022,80.7594
2025-02-08,100022,80.7798
2025-02-09,100022,81.2697
2025-02-10,100022,81.6889
2025-02-11,100022,80.7283
2025-02-12,100022,80.3105
2025-02-13,100022,80.0597
2025-02-14,100022,79.5459
2025-02-15,100022,79.2654
2025-02-16,100022,78.4562
2025-02-17,100022,78.4918
2025-02-18,100022,78.2491
2025-02-19,100022,78.2491
2025-02-20,100022,78.2491
2025-02-21,100022,77.4665
2025-02-22,100022,77.234
2025-02-23,100022,77.7444
2025-02-24,100022,76.8181
2025-02-25,100022,77.5957
2025-02-26,100022,78.4318
2025-02-27,100022,77.5011
2025-02-28,100022,77.0334
2025-03-01,100022,76.4702
2025-03-02,100022,76.8362
2025-03-03,100022,76.8362
2025-03-04,100022,77.4542
2025-03-05,100022,78.1514
2025-03-06,100022,79.0024
2025-03-07,100022,79.3988
2025-03-08,100022,79.3771
2025-03-09,100022,79.2152
2025-03-10,100022,80.1958
2025-03-11,100022,80.7261
2025-03-12,100022,80.6642
2025-03-13,100022,81.0156
2025-03-14,100022,80.6103
2025-03-15,100022,80.2988
2025-03-16,100022,81.0648
2025-03-17,100022,81.5242
2025-03-18,100022,81.2627
2025-03-19,100022,82.0746
2025-03-20,100022,82.4959
2025-03-21,100022,82.4959
2025-03-22,100022,81.5654
2025-03-23,100022,82.5642
2025-03-24,100022,82.9446
2025-03-25,100022,82.7996
2025-03-26,100022,82.7996
2025-03-27,100022,83.3883
2025-03-28,100022,83.6297
2025-03-29,100022,84.275
2025-03-30,100022,83.9777
2025-03-31,100022,84.1376
2025-01-01,100023,76.6225
2025-01-02,100023,76.6225
2025-01-03,100023,75.8933
2025-01-04,100023,75.8933
2025-01-05,100023,75.8933
2025-01-06,100023,75.1198
2025-01-07,100023,74.3467
2025-01-08,100023,73.4812
2025-01-09,100023,74.0071
2025-01-10,100023,74.0071
2025-01-11,100023,73.6796
2025-01-12,100023,73.7556
2025-01-13,100023,73.7556
2025-01-14,100023,74.6338
2025-01-15,100023,74.6944
2025-01-16,100023,75.2544
2025-01-17,100023,75.2544
2025-01-18,100023,75.2544
2025-01-19,100023,75.2518
2025-01-20,100023,75.2518
2025-01-21,100023,75.2518
2025-01-22,100023,75.9619
2025-01-23,100023,76.8577
2025-01-24,100023,76.8444
2025-01-25,100023,76.9147
2025-01-26,100023,77.3608
2025-01-27,100023,77.5483
2025-01-28,100023,78.1251
2025-01-29,100023,79.1206
2025-01-30,100023,79.3795
2025-01-31,100023,79.2828
2025-02-01,100023,79.3723
2025-02-02,100023,78.8503
2025-02-03,100023,78.5038
2025-02-04,100023,78.5038
2025-02-05,100023,79.252
2025-02-06,100023,79.7585
2025-02-07,100023,78.766
2025-02-08,100023,78.766
2025-02-09,100023,77.8403
2025-02-10,100023,78.4938
2025-02-11,100023,78.844
2025-02-12,100023,79.2939
2025-02-13,100023,78.7163
2025-02-14,100023,79.4209
2025-02-15,100023,79.7373
2025-02-16,100023,80.6636
2025-02-17,100023,79.7423
2025-02-18,100023,80.6092
2025-02-19,100023,80.6092
2025-02-20,100023,81.4268
2025-02-21,100023,80.9175
2025-02-22,100023,80.2009
2025-02-23,100023,80.585
2025-02-24,100023,80.2101
2025-02-25,100023,80.1789
2025-02-26,100023,79.7832
2025-02-27,100023,80.7752
2025-02-28,100023,81.0865
2025-03-01,100023,80.4763
2025-03-02,100023,80.7449
2025-03-03,100023,79.8852
2025-03-04,100023,80.1274
2025-03-05,100023,80.1377
2025-03-06,100023,79.1874
2025-03-07,100023,78.3372
2025-03-08,100023,77.5618
2025-03-09,100023,77.5618
2025-03-10,100023,76.9096
2025-03-11,100023,77.7023
2025-03-12,100023,78.6882
2025-03-13,100023,78.8902
2025-03-14,100023,78.1874
2025-03-15,100023,77.8327
2025-03-16,100023,76.8421
2025-03-17,100023,76.3108
2025-03-18,100023,76.3029
2025-03-19,100023,76.3029
2025-03-20,100023,75.3632
2025-03-21,100023,75.3632
2025-03-22,100023,75.3632
2025-03-23,100023,75.3632
2025-03-24,100023,74.7424
2025-03-25,100023,74.1295
2025-03-26,100023,74.191
2025-03-27,100023,73.7804
2025-03-28,100023,73.828
2025-03-29,100023,74.6961
2025-03-30,100023,75.3106
2025-03-31,100023,75.9245
2025-01-01,100024,65.9588
2025-01-02,100024,65.6904
2025-01-03,100024,65.1417
2025-01-04,100024,65.2246
2025-01-05,100024,64.8718
2025-01-06,100024,64.8718
2025-01-07,100024,64.3377
2025-01-08,100024,64.6705
2025-01-09,100024,65.3395
2025-01-10,100024,65.3416
2025-01-11,100024,65.8006
2025-01-12,100024,66.6124
2025-01-13,100024,66.6124
2025-01-14,100024,66.6124
2025-01-15,100024,67.3194
2025-01-16,100024,67.7239
2025-01-17,100024,68.3494
2025-01-18,100024,67.8951
2025-01-19,100024,66.9291
2025-01-20,100024,66.7466
2025-01-21,100024,67.6075
2025-01-22,100024,66.686
2025-01-23,100024,67.5995
2025-01-24,100024,67.1236
2025-01-25,100024,67.1236
2025-01-26,100024,67.4554
2025-01-27,100024,67.8225
2025-01-28,100024,67.8753
2025-01-29,100024,67.2713
2025-01-30,100024,67.9107
2025-01-31,100024,68.3027
2025-02-01,100024,68.5197
2025-02-02,100024,67.5695
2025-02-03,100024,67.9622
2025-02-04,100024,67.2891
2025-02-05,100024,66.7417
2025-02-06,100024,66.7417
2025-02-07,100024,66.3229
2025-02-08,100024,66.7353
2025-02-09,100024,67.2048
2025-02-10,100024,67.769
2025-02-11,100024,68.6203
2025-02-12,100024,69.4862
2025-02-13,100024,68.6042
2025-02-14,100024,69.4879
2025-02-15,100024,68.8099
2025-02-16,100024,68.0651
2025-02-17,100024,68.8564
2025-02-18,100024,69.6987
2025-02-19,100024,69.5671
2025-02-20,100024,68.8743
2025-02-21,100024,68.0346
2025-02-22,100024,68.359
2025-02-23,100024,68.1416
2025-02-24,100024,68.6098
2025-02-25,100024,69.3133
2025-02-26,100024,69.1267
2025-02-27,100024,69.1267
2025-02-28,100024,68.6791
2025-03-01,100024,69.6641
2025-03-02,100024,69.696
2025-03-03,100024,69.947
2025-03-04,100024,69.947
2025-03-05,100024,69.947
2025-03-06,100024,69.7315
2025-03-07,100024,69.4202
2025-03-08,100024,69.2717
2025-03-09,100024,69.3896
2025-03-10,100024,69.107
2025-03-11,100024,69.5071
2025-03-12,100024,69.8739
2025-03-13,100024,69.8739
2025-03-14,100024,69.8739
2025-03-15,100024,69.4127
2025-03-16,100024,68.97
2025-03-17,100024,69.6255
2025-03-18,100024,69.3591
2025-03-19,100024,69.3591
2025-03-20,100024,69.5825
2025-03-21,100024,70.5788
2025-03-22,100024,70.7655
2025-03-23,100024,70.1496
2025-03-24,100024,70.7796
2025-03-25,100024,70.7796
2025-03-26,100024,71.1843
2025-03-27,100024,70.7808
2025-03-28,100024,70.7808
2025-03-29,100024,70.4502
2025-03-30,100024,70.4502
2025-03-31,100024,69.7258
2025-01-01,100025,79.2022
2025-01-02,100025,78.9049
2025-01-03,100025,78.1522
2025-01-04,100025,77.4094
2025-01-05,100025,77.2763
2025-01-06,100025,76.6464
2025-01-07,100025,76.4598
2025-01-08,100025,76.0972
2025-01-09,100025,75.4944
2025-01-10,100025,74.8774
2025-01-11,100025,74.4871
2025-01-12,100025,74.4798
2025-01-13,100025,74.3489
2025-01-14,100025,74.7019
2025-01-15,100025,74.7935
2025-01-16,100025,74.5142
2025-01-17,100025,73.8671
2025-01-18,100025,74.3271
2025-01-19,100025,74.2666
2025-01-20,100025,73.8808
2025-01-21,100025,74.4895
2025-01-22,100025,73.8062
2025-01-23,100025,73.2002
2025-01-24,100025,73.032
2025-01-25,100025,73.6101
2025-01-26,100025,73.8888
2025-01-27,100025,74.2686
2025-01-28,100025,73.9987
2025-01-29,100025,73.2093
2025-01-30,100025,72.7763
2025-01-31,100025,72.4816
2025-02-01,100025,73.3805
2025-02-02,100025,73.3805
2025-02-03,100025,73.3805
2025-02-04,100025,73.535
2025-02-05,100025,73.4632
2025-02-06,100025,74.2494
2025-02-07,100025,73.6331
2025-02-08,100025,72.6762
2025-02-09,100025,71.8241
2025-02-10,100025,71.8241
2025-02-11,100025,71.8241
2025-02-12,100025,72.654
2025-02-13,100025,72.8719
2025-02-14,100025,72.8719
2025-02-15,100025,72.7979
2025-02-16,100025,71.8811
2025-02-17,100025,71.0364
2025-02-18,100025,71.802
2025-02-19,100025,70.9868
2025-02-20,100025,71.8216
2025-02-21,100025,72.3783
2025-02-22,100025,71.7259
2025-02-23,100025,71.0203
2025-02-24,100025,71.8758
2025-02-25,100025,72.3082
2025-02-26,100025,72.47
2025-02-27,100025,72.8893
2025-02-28,100025,71.9342
2025-03-01,100025,71.9342
2025-03-02,100025,72.2393
2025-03-03,100025,73.1896
2025-03-04,100025,72.8318
2025-03-05,100025,73.7486
2025-03-06,100025,73.4434
2025-03-07,100025,73.4434
2025-03-08,100025,73.4434
2025-03-09,100025,73.6816
2025-03-10,100025,73.4621
2025-03-11,100025,72.8459
2025-03-12,100025,72.0871
2025-03-13,100025,72.076
2025-03-14,100025,72.7245
2025-03-15,100025,72.0573
2025-03-16,100025,71.4521
2025-03-17,100025,72.3026
2025-03-18,100025,71.3158
2025-03-19,100025,70.9428
2025-03-20,100025,71.7385
2025-03-21,100025,71.8763
2025-03-22,100025,72.095
2025-03-23,100025,72.1674
2025-03-24,100025,72.3722
2025-03-25,100025,72.4261
2025-03-26,100025,72.4261
2025-03-27,100025,71.6053
2025-03-28,100025,71.6053
2025-03-29,100025,70.916
2025-03-30,100025,70.916
2025-03-31,100025,71.7918
2025-01-01,100026,84.9959
2025-01-02,100026,85.0696
2025-01-03,100026,84.8812
2025-01-04,100026,85.0897
2025-01-05,100026,85.3918
2025-01-06,100026,85.9698
2025-01-07,100026,85.9698
2025-01-08,100026,85.8933
2025-01-09,100026,85.8933
2025-01-10,100026,85.9865
2025-01-11,100026,86.968
2025-01-12,100026,86.968
2025-01-13,100026,86.9226
2025-01-14,100026,86.9226
2025-01-15,100026,87.606
2025-01-16,100026,88.2278
2025-01-17,100026,89.0275
2025-01-18,100026,89.0275
2025-01-19,100026,89.0275
2025-01-20,100026,89.0275
2025-01-21,100026,89.1629
2025-01-22,100026,89.6765
2025-01-23,100026,89.6765
2025-01-24,100026,88.7654
2025-01-25,100026,88.7288
2025-01-26,100026,88.2494
2025-01-27,100026,87.9708
2025-01-28,100026,88.1535
2025-01-29,100026,87.4541
2025-01-30,100026,86.8868
2025-01-31,100026,86.8868
2025-02-01,100026,87.4831
2025-02-02,100026,87.4831
2025-02-03,100026,87.1111
2025-02-04,100026,87.1111
2025-02-05,100026,86.5767
2025-02-06,100026,86.221
2025-02-07,100026,86.3809
2025-02-08,100026,87.3738
2025-02-09,100026,87.3738
2025-02-10,100026,87.3738
2025-02-11,100026,86.5921
2025-02-12,100026,85.6925
2025-02-13,100026,85.9467
2025-02-14,100026,86.0262
2025-02-15,100026,85.4532
2025-02-16,100026,84.749
2025-02-17,100026,84.453
2025-02-18,100026,84.2422
2025-02-19,100026,84.6717
2025-02-20,100026,85.1163
2025-02-21,100026,85.0952
2025-02-22,100026,84.37
2025-02-23,100026,85.3188
2025-02-24,100026,85.3188
2025-02-25,100026,85.3188
2025-02-26,100026,85.3622
2025-02-27,100026,86.3337
2025-02-28,100026,86.3337
2025-03-01,100026,86.524
2025-03-02,100026,86.4815
2025-03-03,100026,87.2588
2025-03-04,100026,87.563
2025-03-05,100026,86.7516
2025-03-06,100026,87.0636
2025-03-07,100026,86.2964
2025-03-08,100026,85.6444
2025-03-09,100026,85.6444
2025-03-10,100026,84.8921
2025-03-11,100026,84.5572
2025-03-12,100026,85.0304
2025-03-13,100026,85.0304
2025-03-14,100026,84.9798
2025-03-15,100026,84.8745
2025-03-16,100026,84.6088
2025-03-17,100026,84.6088
2025-03-18,100026,85.492
2025-03-19,100026,85.492
2025-03-20,100026,86.2512
2025-03-21,100026,85.4155
2025-03-22,100026,86.1469
2025-03-23,100026,86.1469
2025-03-24,100026,86.6287
2025-03-25,100026,86.6287
2025-03-26,100026,86.567
2025-03-27,100026,87.1793
2025-03-28,100026,86.7256
2025-03-29,100026,86.7256
2025-03-30,100026,85.8916
2025-03-31,100026,85.5661
2025-01-01,100027,45.5416
2025-01-02,100027,45.5993
2025-01-03,100027,46.5757
2025-01-04,100027,45.801
2025-01-05,100027,45.7246
2025-01-06,100027,45.2687
2025-01-07,100027,44.9912
2025-01-08,100027,45.3355
2025-01-09,100027,44.3864
2025-01-10,100027,44.3864
2025-01-11,100027,43.5856
2025-01-12,100027,42.5968
2025-01-13,100027,42.5968
2025-01-14,100027,41.9848
2025-01-15,100027,42.8707
2025-01-16,100027,42.2191
2025-01-17,100027,41.317
2025-01-18,100027,42.0942
2025-01-19,100027,42.2908
2025-01-20,100027,42.2322
2025-01-21,100027,42.2322
2025-01-22,100027,41.8792
2025-01-23,100027,41.8792
2025-01-24,100027,41.8792
2025-01-25,100027,41.8792
2025-01-26,100027,42.1412
2025-01-27,100027,42.8851
2025-01-28,100027,42.4965
2025-01-29,100027,41.5215
2025-01-30,100027,41.6326
2025-01-31,100027,42.3355
2025-02-01,100027,42.3355
2025-02-02,100027,43.3083
2025-02-03,100027,42.9324
2025-02-04,100027,43.9022
2025-02-05,100027,44.715
2025-02-06,100027,44.4369
2025-02-07,100027,45.3142
2025-02-08,100027,44.6276
2025-02-09,100027,43.9922
2025-02-10,100027,43.1727
2025-02-11,100027,43.8937
2025-02-12,100027,43.8937
2025-02-13,100027,43.198
2025-02-14,100027,43.7063
2025-02-15,100027,43.3915
2025-02-16,100027,43.3915
2025-02-17,100027,43.9081
2025-02-18,100027,43.5975
2025-02-19,100027,44.2027
2025-02-20,100027,44.2027
2025-02-21,100027,43.4758
2025-02-22,100027,43.4758
2025-02-23,100027,44.2883
2025-02-24,100027,44.8449
2025-02-25,100027,44.0437
2025-02-26,100027,43.0886
2025-02-27,100027,42.5754
2025-02-28,100027,42.2521
2025-03-01,100027,42.4012
2025-03-02,100027,42.5982
2025-03-03,100027,42.5982
2025-03-04,100027,42.5982
2025-03-05,100027,42.2031
2025-03-06,100027,42.5738
2025-03-07,100027,42.8363
2025-03-08,100027,42.4017
2025-03-09,100027,41.6946
2025-03-10,100027,41.7846
2025-03-11,100027,42.2814
2025-03-12,100027,42.9164
2025-03-13,100027,42.9164
2025-03-14,100027,42.2293
2025-03-15,100027,42.9537
2025-03-16,100027,43.6868
2025-03-17,100027,44.4163
2025-03-18,100027,44.7348
2025-03-19,100027,44.5422
2025-03-20,100027,45.3603
2025-03-21,100027,45.4164
2025-03-22,100027,45.6171
2025-03-23,100027,45.6171
2025-03-24,100027,46.0843
2025-03-25,100027,46.8857
2025-03-26,100027,45.9118
2025-03-27,100027,45.8175
2025-03-28,100027,46.7043
2025-03-29,100027,47.4092
2025-03-30,100027,47.9425
2025-03-31,100027,48.3984
2025-01-01,100028,29.8477
2025-01-02,100028,30.4898
2025-01-03,100028,30.9013
2025-01-04,100028,30.6217
2025-01-05,100028,30.9953
2025-01-06,100028,30.3706
2025-01-07,100028,30.3706
2025-01-08,100028,29.6452
2025-01-09,100028,29.6452
2025-01-10,100028,29.7161
2025-01-11,100028,30.6587
2025-01-12,100028,30.6587
2025-01-13,100028,30.0755
2025-01-14,100028,30.69
2025-01-15,100028,30.3086
2025-01-16,100028,29.4322
2025-01-17,100028,29.4322
2025-01-18,100028,29.2881
2025-01-19,100028,29.2881
2025-01-20,100028,29.2647
2025-01-21,100028,29.0962
2025-01-22,100028,29.6385
2025-01-23,100028,29.6385
2025-01-24,100028,30.3694
2025-01-25,100028,30.7198
2025-01-26,100028,29.9105
2025-01-27,100028,29.5713
2025-01-28,100028,29.9084
2025-01-29,100028,29.5981
2025-01-30,100028,29.3112
2025-01-31,100028,29.9314
2025-02-01,100028,29.5881
2025-02-02,100028,30.2581
2025-02-03,100028,30.2581
2025-02-04,100028,30.6407
2025-02-05,100028,30.6618
2025-02-06,100028,30.8778
2025-02-07,100028,29.8802
2025-02-08,100028,29.9186
2025-02-09,100028,29.9186
2025-02-10,100028,29.5827
2025-02-11,100028,29.8477
2025-02-12,100028,29.8733
2025-02-13,100028,29.3767
2025-02-14,100028,29.2095
2025-02-15,100028,29.2095
2025-02-16,100028,29.3727
2025-02-17,100028,29.4116
2025-02-18,100028,29.8765
2025-02-19,100028,29.7041
2025-02-20,100028,29.6149
2025-02-21,100028,28.923
2025-02-22,100028,28.5011
2025-02-23,100028,28.6092
2025-02-24,100028,28.8696
2025-02-25,100028,28.648
2025-02-26,100028,28.6332
2025-02-27,100028,28.0626
2025-02-28,100028,28.5871
2025-03-01,100028,28.5871
2025-03-02,100028,28.4346
2025-03-03,100028,28.6667
2025-03-04,100028,27.6789
2025-03-05,100028,27.6789
2025-03-06,100028,27.1686
2025-03-07,100028,27.1173
2025-03-08,100028,26.3108
2025-03-09,100028,25.6817
2025-03-10,100028,24.913
2025-03-11,100028,24.6821
2025-03-12,100028,24.2875
2025-03-13,100028,23.717
2025-03-14,100028,23.2061
2025-03-15,100028,23.4387
2025-03-16,100028,23.8721
2025-03-17,100028,24.3938
2025-03-18,100028,23.6205
2025-03-19,100028,24.5393
2025-03-20,100028,24.5393
2025-03-21,100028,24.3722
2025-03-22,100028,23.3998
2025-03-23,100028,23.2936
2025-03-24,100028,23.9609
2025-03-25,100028,23.924
2025-03-26,100028,23.937
2025-03-27,100028,23.937
2025-03-28,100028,23.2228
2025-03-29,100028,23.3338
2025-03-30,100028,24.3299
2025-03-31,100028,24.4759
2025-01-02,100029,23.2115
2025-01-03,100029,23.5978
2025-01-04,100029,24.1886
2025-01-05,100029,25.08
2025-01-06,100029,25.5451
2025-01-07,100029,24.6323
2025-01-08,100029,23.948
2025-01-09,100029,23.0969
2025-01-10,100029,22.4336
2025-01-11,100029,21.6479
2025-01-12,100029,21.6479
2025-01-13,100029,21.6024
2025-01-14,100029,22.0991
2025-01-15,100029,22.0991
2025-01-16,100029,22.9753
2025-01-17,100029,23.0461
2025-01-18,100029,22.1812
2025-01-19,100029,22.7922
2025-01-20,100029,23.4768
2025-01-21,100029,23.4768
2025-01-22,100029,23.7643
2025-01-23,100029,23.7643
2025-01-24,100029,24.3468
2025-01-25,100029,23.4917
2025-01-26,100029,24.16
2025-01-27,100029,24.16
2025-01-28,100029,23.4984
2025-01-29,100029,23.0899
2025-01-30,100029,23.3906
2025-01-31,100029,23.7006
2025-02-01,100029,24.1463
2025-02-02,100029,23.629
2025-02-03,100029,23.629
2025-02-04,100029,22.7852
2025-02-05,100029,22.6347
2025-02-06,100029,21.6655
2025-02-07,100029,21.0788
2025-02-08,100029,22.0335
2025-02-09,100029,22.8259
2025-02-10,100029,23.0522
2025-02-11,100029,23.0522
2025-02-12,100029,23.8687
2025-02-13,100029,22.9542
2025-02-14,100029,22.2876
2025-02-15,100029,22.8013
2025-02-16,100029,22.8013
2025-02-17,100029,23.4588
2025-02-18,100029,22.8305
2025-02-19,100029,23.5461
2025-02-20,100029,23.1351
2025-02-21,100029,22.9398
2025-02-22,100029,22.9398
2025-02-23,100029,23.461
2025-02-24,100029,23.461
2025-02-25,100029,24.081
2025-02-26,100029,24.5218
2025-02-27,100029,25.4748
2025-02-28,100029,24.5372
2025-03-01,100029,24.5148
2025-03-02,100029,23.9017
2025-03-03,100029,23.9017
2025-03-04,100029,24.1354
2025-03-05,100029,24.2759
2025-03-06,100029,24.4893
2025-03-07,100029,24.858
2025-03-08,100029,25.0591
2025-03-09,100029,25.774
2025-03-10,100029,25.3682
2025-03-11,100029,25.1339
2025-03-12,100029,25.784
2025-03-13,100029,26.4259
2025-03-14,100029,26.6544
2025-03-15,100029,25.8597
2025-03-16,100029,25.272
2025-03-17,100029,24.7447
2025-03-18,100029,25.6759
2025-03-19,100029,25.9112
2025-03-20,100029,26.2354
2025-03-21,100029,26.3365
2025-03-22,100029,27.3214
2025-03-23,100029,27.4146
2025-03-24,100029,28.4051
2025-03-25,100029,28.4521
2025-03-26,100029,28.0786
2025-03-27,100029,28.831
2025-03-28,100029,29.7926
2025-03-29,100029,29.621
2025-03-30,100029,30.2982
2025-03-31,100029,30.2844
2025-01-01,100030,12.9465
2025-01-02,100030,12.8253
2025-01-03,100030,12.7967
2025-01-04,100030,13.2933
2025-01-05,100030,13.8577
2025-01-06,100030,13.6916
2025-01-07,100030,13.6916
2025-01-08,100030,13.4797
2025-01-09,100030,12.8467
2025-01-10,100030,12.3096
2025-01-11,100030,12.4904
2025-01-12,100030,13.0908
2025-01-13,100030,13.2367
2025-01-14,100030,13.5482
2025-01-15,100030,13.823
2025-01-16,100030,14.4301
2025-01-17,100030,13.4387
2025-01-18,100030,13.7507
2025-01-19,100030,14.5076
2025-01-20,100030,14.0976
2025-01-21,100030,14.0976
2025-01-22,100030,13.8606
2025-01-23,100030,14.7144
2025-01-24,100030,14.7144
2025-01-25,100030,14.7144
2025-01-26,100030,15.0042
2025-01-27,100030,14.7458
2025-01-28,100030,14.9248
2025-01-29,100030,15.0673
2025-01-30,100030,15.0673
2025-01-31,100030,14.8819
2025-02-01,100030,15.337
2025-02-02,100030,14.6787
2025-02-03,100030,14.5455
2025-02-04,100030,13.9414
2025-02-05,100030,14.6752
2025-02-06,100030,14.8584
2025-02-07,100030,13.9087
2025-02-08,100030,14.8567
2025-02-09,100030,14.3923
2025-02-10,100030,14.3923
2025-02-11,100030,15.343
2025-02-12,100030,14.4173
2025-02-13,100030,15.2807
2025-02-14,100030,14.4562
2025-02-15,100030,14.4562
2025-02-16,100030,15.2403
2025-02-17,100030,15.2403
2025-02-18,100030,15.7267
2025-02-19,100030,15.2077
2025-02-20,100030,15.2077
2025-02-21,100030,14.2284
2025-02-22,100030,14.9212
2025-02-23,100030,14.9643
2025-02-24,100030,14.8622
2025-02-25,100030,15.7421
2025-02-26,100030,16.1454
2025-02-27,100030,16.6083
2025-02-28,100030,16.9942
2025-03-01,100030,16.4164
2025-03-02,100030,17.3232
2025-03-03,100030,17.0264
2025-03-04,100030,16.0845
2025-03-05,100030,16.5588
2025-03-06,100030,16.5588
2025-03-07,100030,17.4618
2025-03-08,100030,18.2368
2025-03-09,100030,17.7442
2025-03-10,100030,17.666
2025-03-11,100030,17.8409
2025-03-12,100030,16.8451
2025-03-13,100030,16.8451
2025-03-14,100030,17.6809
2025-03-15,100030,18.5296
2025-03-16,100030,19.455
2025-03-17,100030,20.0666
2025-03-18,100030,19.8339
2025-03-19,100030,19.388
2025-03-20,100030,19.8103
2025-03-21,100030,20.1259
2025-03-22,100030,19.2637
2025-03-23,100030,18.6791
2025-03-24,100030,18.2963
2025-03-25,100030,18.2963
2025-03-26,100030,18.939
2025-03-27,100030,18.939
2025-03-28,100030,18.4363
2025-03-29,100030,19.2746
2025-03-30,100030,19.2746
2025-03-31,100030,19.2609
2025-01-01,100031,31.1279
2025-01-02,100031,30.608
2025-01-03,100031,31.0698
2025-01-04,100031,30.7953
2025-01-05,100031,30.4499
2025-01-06,100031,29.5694
2025-01-07,100031,29.5694
2025-01-08,100031,29.4825
2025-01-09,100031,29.0777
2025-01-10,100031,29.1173
2025-01-11,100031,28.6395
2025-01-12,100031,28.5441
2025-01-13,100031,28.5441
2025-01-14,100031,28.2621
2025-01-15,100031,27.4926
2025-01-16,100031,28.4367
2025-01-17,100031,28.2317
2025-01-18,100031,27.961
2025-01-19,100031,28.694
2025-01-20,100031,29.6694
2025-01-21,100031,29.4903
2025-01-22,100031,29.3382
2025-01-23,100031,28.5889
2025-01-24,100031,28.26
2025-01-25,100031,27.6551
2025-01-26,100031,28.1013
2025-01-27,100031,28.0729
2025-01-28,100031,28.1287
