transaction_id,investor_id,amfi_code,transaction_date,transaction_type,amount,units,state,kyc_status
752,10150,100016,2025-02-28,LUMPSUM,11385.49,310.675,KA,N
753,10071,100005,2025-02-01,SIP,7331.24,354.734,DL,Failed
754,10115,100006,2025-02-26,REDEMPTION,88931.0,220.526,TS,Failed
755,10198,100035,2025-06-03,REDEMPTION,27945.09,282.498,KA,Verified
756,,100030,2025-01-25,REDEMPTION,8428.45,326.84,MH,Pending
757,10023,100009,2025-03-21,LUMPSUM,18403.3,31.994,TN,N
758,10005,100024,2025-03-24,SIP,40042.78,11.21,KA,Verified
759,10103,100005,2025-02-26,REDEMPTION,97675.45,86.359,TN,Verified
760,10025,100017,2025-03-29,LUMPSUM,65698.87,139.499,GJ,N
761,10062,100004,2025-08-03,LUMPSUM,9461.4,383.802,TS,Failed
762,10153,100007,2025-03-15,SIP,59488.24,137.699,DL,Failed
763,10144,100005,2025-02-14,SIP,32027.39,224.488,TN,Pending
764,10176,100038,2025-08-01,REDEMPTION,44037.05,16.497,DL,Y
765,10041,100021,2025-03-27,LUMPSUM,37535.45,215.797,KA,Y
766,10092,100005,2025-02-16,SIP,99220.62,268.378,GJ,Failed
767,10110,100011,2025-10-03,LUMPSUM,2802.17,129.59,DL,Verified
768,10026,100008,2025-03-15,REDEMPTION,13271.56,62.95,TS,Pending
769,10106,100004,2025-01-23,LUMPSUM,87893.51,310.793,WB,N
770,10098,100035,2025-12-02,LUMPSUM,55492.06,462.705,TN,N
771,10081,100037,2025-03-20,REDEMPTION,69504.99,90.628,KA,Verified
772,10149,100007,2025-01-25,SIP,57714.76,210.556,TN,Verified
773,10120,100029,2025-01-20,LUMPSUM,1536.45,423.128,KA,Y
774,10163,100004,2025-01-31,REDEMPTION,97938.98,489.54,WB,Verified
775,10013,100002,2025-03-22,LUMPSUM,55630.69,40.61,MH,Failed
776,10042,100029,2025-03-31,SIP,32693.04,224.979,TS,Y
777,10135,100004,2025-02-13,SIP,83646.86,470.847,KA,N
778,10037,100024,2025-10-02,LUMPSUM,52165.49,73.308,TS,Failed
779,10116,100005,2025-03-02,LUMPSUM,31384.39,369.932,WB,N
780,10157,100013,2025-01-18,SIP,31965.54,295.867,KA,Failed
781,,100016,2025-01-02,REDEMPTION,80577.83,490.548,DL,Verified
782,10196,100016,2025-03-17,LUMPSUM,14820.07,421.642,KA,Y
783,10197,100030,2025-09-01,LUMPSUM,80192.22,443.0,TS,Failed
784,10188,100027,2025-03-17,LUMPSUM,32488.53,1.832,KA,Verified
785,10060,100008,2025-04-03,REDEMPTION,1870.46,67.091,DL,Verified
786,10185,100028,2025-02-14,SIP,28284.39,82.633,WB,Y
787,10125,100028,2025-09-02,SIP,75891.91,109.875,TS,Pending
788,10001,100001,2025-08-02,SIP,69142.73,270.838,WB,N
789,10165,100027,2025-02-28,REDEMPTION,35227.17,147.145,TS,N
790,,100025,2025-01-30,LUMPSUM,29018.2,56.181,WB,Y
791,10152,100008,2025-03-13,SIP,33349.62,335.018,MH,Failed
792,10072,100003,2025-10-03,SIP,84064.55,307.432,MH,Y
793,10147,100029,2025-12-01,LUMPSUM,68615.17,156.055,KA,Failed
794,10064,100011,2025-02-18,REDEMPTION,98172.15,15.034,GJ,Y
795,10101,100003,2025-08-03,REDEMPTION,86921.03,437.416,DL,Y
796,,100023,2025-01-01,LUMPSUM,29087.63,56.671,KA,Failed
797,10073,100024,2025-03-23,LUMPSUM,87519.33,272.554,WB,Failed
798,10046,100025,2025-06-02,REDEMPTION,15266.43,470.326,TN,Verified
799,10141,100031,2025-02-20,LUMPSUM,7059.76,115.422,GJ,Failed
800,10166,100019,2025-08-03,SIP,75939.18,149.292,GJ,Failed
801,10090,100026,2025-02-01,SIP,14004.71,267.189,KA,Pending
802,10156,100012,2025-02-17,REDEMPTION,31989.39,248.907,KA,N
803,10171,100021,2025-05-03,REDEMPTION,81419.7,164.405,KA,Verified
804,10006,100006,2025-07-02,LUMPSUM,55657.36,160.63,WB,N
805,10183,100027,2025-01-31,SIP,29500.75,184.958,WB,Verified
806,10196,100037,2025-07-01,SIP,57454.3,429.306,KA,Failed
807,10162,100034,2025-07-02,LUMPSUM,43846.48,1.699,MH,Failed
808,10171,100006,2025-01-29,LUMPSUM,94452.31,464.386,GJ,Failed
809,10013,100002,2025-04-01,SIP,5728.18,368.97,TS,Failed
810,10021,100012,2025-01-18,SIP,61071.02,245.618,MH,N
811,10197,100033,2025-05-01,REDEMPTION,8323.6,375.029,KA,Pending
812,10057,100037,2025-02-27,SIP,2952.56,367.631,DL,Verified
813,10114,100006,2025-12-03,LUMPSUM,53854.34,188.964,MH,Y
814,10182,100010,2025-03-15,REDEMPTION,9853.79,366.653,WB,Y
815,10164,100025,2025-10-01,LUMPSUM,37893.14,87.622,WB,Y
816,10080,100010,2025-05-01,LUMPSUM,37964.64,363.984,TS,Y
817,,100012,2025-02-21,SIP,62558.4,10.114,MH,N
818,10160,100036,2025-03-01,LUMPSUM,69473.0,13.548,GJ,N
819,10075,100014,2025-01-31,REDEMPTION,77245.57,119.642,WB,N
820,10067,100009,2025-01-19,REDEMPTION,42444.5,482.011,MH,Pending
821,10071,100039,2025-02-15,REDEMPTION,1045.24,383.761,DL,Pending
822,10147,100034,2025-02-28,SIP,38841.65,297.571,DL,Y
823,10146,100037,2025-12-01,REDEMPTION,98598.81,171.987,KA,Failed
824,10013,100031,2025-03-17,SIP,69214.15,440.975,TN,Pending
825,10080,100038,2025-10-01,SIP,86911.31,80.088,MH,Pending
826,10186,100020,2025-03-21,REDEMPTION,96910.76,279.841,MH,Failed
827,10195,100033,2025-05-03,LUMPSUM,2534.54,363.208,KA,N
828,10067,100007,2025-01-29,LUMPSUM,58480.37,34.752,GJ,Verified
829,10160,100034,2025-05-01,REDEMPTION,43532.84,26.842,TN,Y
830,10166,100029,2025-10-03,REDEMPTION,25482.03,96.084,TS,Failed
831,10071,100006,2025-02-03,SIP,38280.44,260.458,MH,Pending
832,10126,100008,2025-03-20,LUMPSUM,16507.9,379.023,WB,Y
833,10173,100024,2025-06-01,LUMPSUM,1123.18,275.557,DL,N
834,10188,100010,2025-02-01,SIP,45227.25,435.173,KA,Verified
835,10065,100031,2025-12-01,SIP,39282.9,488.833,TS,Failed
836,10006,100031,2025-03-19,REDEMPTION,72275.28,74.469,KA,Verified
837,10072,100032,2025-09-02,REDEMPTION,68503.97,131.551,KA,Failed
838,10110,100026,2025-03-25,SIP,63807.89,32.179,TN,Pending
839,10038,100010,2025-12-01,REDEMPTION,58367.05,32.433,KA,Verified
840,10041,100037,2025-03-01,REDEMPTION,91067.88,245.562,KA,Verified
841,10027,100028,2025-06-01,LUMPSUM,72828.4,117.971,KA,N
842,10074,100010,2025-01-13,LUMPSUM,37809.15,218.92,KA,Y
843,10117,100009,2025-11-03,LUMPSUM,98006.66,20.085,KA,Failed
844,,100011,2025-08-02,REDEMPTION,93742.05,3.496,MH,Y
845,10112,100016,2025-03-23,SIP,3230.28,171.026,KA,N
846,10024,100022,2025-01-26,REDEMPTION,99672.58,436.372,KA,Failed
847,10045,100016,2025-01-14,REDEMPTION,35151.76,170.673,KA,Y
848,10056,100039,2025-03-18,LUMPSUM,93577.8,59.216,GJ,Failed
849,10174,100027,2025-03-18,LUMPSUM,82160.92,349.297,DL,Pending
850,,100037,2025-03-27,SIP,24001.45,242.609,GJ,N
851,10051,100007,2025-03-17,LUMPSUM,67256.54,251.171,TS,Failed
852,10184,100039,2025-09-01,LUMPSUM,78938.99,297.105,KA,Pending
853,10093,100026,2025-03-27,SIP,17058.53,70.783,WB,N
854,10149,100018,2025-01-25,SIP,21996.0,91.241,WB,N
855,10170,100031,2025-01-19,LUMPSUM,97065.73,384.863,TN,Pending
856,10125,100019,2025-02-24,REDEMPTION,19915.35,189.42,TS,Failed
857,10079,100007,2025-03-20,REDEMPTION,34259.78,266.067,TN,Y
858,10051,100017,2025-05-03,REDEMPTION,81598.36,148.024,KA,Verified
859,10167,100038,2025-02-14,LUMPSUM,89169.97,238.829,DL,N
860,10171,100013,2025-03-28,LUMPSUM,3048.21,106.301,DL,Y
861,10013,100030,2025-01-23,REDEMPTION,29074.65,170.249,KA,Failed
862,10105,100001,2025-01-21,LUMPSUM,87290.65,301.324,KA,Pending
863,10192,100004,2025-03-24,SIP,51540.21,436.574,KA,Verified
864,10166,100009,2025-03-03,REDEMPTION,93014.0,92.044,TN,Verified
865,10075,100000,2025-10-03,REDEMPTION,57779.71,25.925,MH,N
866,10080,100027,2025-01-23,REDEMPTION,25370.49,242.541,TS,Verified
867,10124,100028,2025-02-24,REDEMPTION,97449.11,278.839,MH,Verified
868,10161,100009,2025-02-03,REDEMPTION,5443.81,378.855,MH,Y
869,10048,100039,2025-03-21,SIP,8260.69,74.883,DL,N
870,10122,100038,2025-02-21,REDEMPTION,83101.33,491.686,TN,N
871,10106,100017,2025-02-20,REDEMPTION,13070.51,127.031,KA,Verified
872,10182,100013,2025-03-15,REDEMPTION,58486.36,15.313,TS,Pending
873,10023,100039,2025-01-02,LUMPSUM,53281.44,246.19,KA,N
874,10161,100039,2025-03-29,REDEMPTION,31346.99,178.415,TS,Pending
875,10141,100038,2025-05-01,LUMPSUM,43350.82,196.089,DL,Failed
876,10110,100019,2025-02-27,REDEMPTION,85116.47,130.642,DL,Failed
877,10148,100031,2025-03-29,REDEMPTION,37026.53,235.079,TN,Failed
878,10020,100026,2025-03-03,LUMPSUM,52969.02,181.911,TN,Verified
879,10049,100003,2025-01-19,SIP,62097.53,296.053,KA,Pending
880,10161,100028,2025-07-01,SIP,22011.6,207.854,GJ,Y
881,10063,100000,2025-03-28,REDEMPTION,81071.46,267.315,TS,Verified
882,10115,100022,2025-02-17,REDEMPTION,14094.27,119.64,WB,Failed
883,10139,100001,2025-01-29,SIP,70395.33,225.411,TS,Y
884,,100031,2025-01-19,LUMPSUM,4012.13,366.311,KA,N
885,10081,100004,2025-08-03,LUMPSUM,61814.82,93.535,TS,Y
886,10152,100024,2025-02-28,LUMPSUM,62878.08,0.893,GJ,Y
887,10117,100024,2025-07-02,LUMPSUM,40608.53,475.421,DL,Y
888,10079,100013,2025-02-25,REDEMPTION,91289.21,208.516,TN,Y
889,10154,100023,2025-07-01,LUMPSUM,12614.41,50.039,TS,Pending
890,10194,100003,2025-02-19,LUMPSUM,35428.71,346.847,MH,Verified
891,10111,100006,2025-03-18,LUMPSUM,81132.86,284.833,MH,Verified
892,10127,100030,2025-03-24,SIP,40456.33,85.253,KA,Y
893,10106,100016,2025-06-01,REDEMPTION,36631.43,146.809,TN,Y
894,10184,100033,2025-03-15,SIP,55152.43,382.69,MH,Pending
895,10155,100020,2025-10-02,SIP,45846.7,261.334,MH,Verified
896,10111,100038,2025-02-22,SIP,96818.1,254.141,TN,Y
897,10169,100019,2025-02-22,LUMPSUM,73842.59,281.931,KA,Verified
898,10095,100003,2025-02-02,SIP,13324.18,499.466,DL,N
899,10136,100002,2025-02-02,REDEMPTION,34896.09,331.514,TN,N
901,10137,100017,2025-01-29,REDEMPTION,56152.58,488.059,KA,Verified
902,10002,100027,2025-01-28,REDEMPTION,50678.59,457.514,GJ,N
903,10050,100037,2025-02-15,LUMPSUM,72896.48,394.552,GJ,Verified
904,10100,100017,2025-01-26,LUMPSUM,67497.15,442.533,TS,Y
905,10098,100008,2025-08-02,REDEMPTION,34868.82,13.136,KA,Failed
906,10107,100016,2025-09-02,SIP,78514.64,495.159,TN,Verified
907,10019,100030,2025-03-02,SIP,25852.85,251.593,TN,N
908,10062,100027,2025-09-01,LUMPSUM,998.07,455.488,KA,N
909,10174,100038,2025-03-03,LUMPSUM,58024.18,458.25,GJ,Verified
910,,100004,2025-09-02,REDEMPTION,88359.0,98.672,MH,Y
911,10019,100004,2025-03-20,REDEMPTION,61525.87,10.351,KA,Y
912,10095,100004,2025-01-03,REDEMPTION,2483.03,456.814,WB,Pending
913,10120,100010,2025-03-21,REDEMPTION,14967.89,318.032,TS,N
915,10035,100015,2025-01-29,REDEMPTION,83628.81,240.218,MH,Verified
916,10070,100018,2025-02-18,LUMPSUM,48462.28,261.598,WB,Verified
917,10083,100019,2025-03-25,LUMPSUM,77704.31,355.272,TS,N
918,10178,100011,2025-01-17,SIP,1854.34,68.278,TS,Failed
919,10174,100038,2025-03-24,LUMPSUM,26197.74,420.992,TS,Failed
920,10074,100020,2025-01-13,LUMPSUM,10211.84,417.524,GJ,Pending
921,10029,100004,2025-02-19,LUMPSUM,80311.68,236.553,WB,Pending
922,10022,100030,2025-02-26,LUMPSUM,52380.67,475.977,GJ,N
923,10073,100032,2025-02-24,REDEMPTION,93029.03,391.247,TS,Failed
924,10067,100007,2025-02-24,SIP,67885.91,341.477,WB,Y
925,10141,100012,2025-07-03,LUMPSUM,89484.08,261.743,KA,Pending
926,10073,100022,2025-02-16,LUMPSUM,93575.97,294.707,DL,N
927,10141,100033,2025-02-17,LUMPSUM,7947.72,106.038,GJ,Verified
928,10028,100027,2025-08-03,REDEMPTION,12298.41,116.617,WB,N
929,,100015,2025-11-01,SIP,55272.47,429.092,KA,N
930,10023,100016,2025-03-20,REDEMPTION,84792.15,400.554,KA,Y
931,10149,100033,2025-01-15,SIP,72210.44,18.865,KA,Failed
932,10126,100005,2025-02-13,LUMPSUM,7450.92,490.865,TN,Failed
933,10095,100011,2025-01-01,SIP,31040.98,189.943,GJ,Pending
934,10112,100022,2025-01-30,LUMPSUM,92726.01,218.452,WB,Verified
935,10069,100027,2025-12-01,LUMPSUM,62103.83,218.97,DL,Failed
936,10123,100023,2025-01-27,SIP,7023.67,156.093,TS,Verified
937,10161,100026,2025-03-20,SIP,72680.51,224.624,KA,Pending
938,10167,100005,2025-02-28,REDEMPTION,81649.2,162.986,WB,Pending
939,10032,100023,2025-01-01,SIP,62974.73,83.786,MH,Verified
940,10106,100031,2025-01-25,SIP,26804.85,89.472,GJ,Y
941,10009,100028,2025-01-22,SIP,96793.93,37.126,WB,Y
942,10024,100003,2025-06-01,LUMPSUM,61873.55,491.979,KA,N
943,10023,100010,2025-01-20,SIP,58217.94,4.941,DL,Verified
944,10103,100007,2025-03-14,SIP,75099.91,63.822,TS,Pending
945,10123,100004,2025-02-03,LUMPSUM,17636.61,162.662,MH,Y
946,10194,100003,2025-03-21,SIP,44198.28,58.355,MH,Verified
947,10005,100024,2025-03-26,SIP,91560.17,89.967,DL,N
948,10036,100001,2025-06-03,SIP,80829.2,98.134,MH,Pending
949,10149,100017,2025-09-01,SIP,74111.95,163.215,MH,Failed
950,10198,100035,2025-02-16,SIP,28499.94,351.864,TN,Pending
951,10017,100007,2025-05-03,REDEMPTION,34427.39,431.662,DL,Verified
952,10055,100007,2025-03-24,REDEMPTION,3342.76,426.677,GJ,Y
953,10095,100022,2025-10-02,LUMPSUM,3461.95,319.134,WB,Pending
954,10023,100015,2025-02-21,SIP,94863.53,212.169,TN,Failed
955,10081,100028,2025-03-22,LUMPSUM,58819.59,221.918,TN,Verified
956,10126,100021,2025-09-01,SIP,63280.84,93.253,KA,N
957,10182,100012,2025-03-03,REDEMPTION,68689.36,202.236,GJ,Failed
959,10134,100006,2025-09-02,LUMPSUM,23882.52,281.518,TS,Failed
960,10100,100025,2025-03-31,SIP,24227.78,2.474,DL,Y
961,10113,100020,2025-03-19,REDEMPTION,60484.57,394.027,WB,Failed
962,10010,100026,2025-01-29,SIP,67129.63,86.787,TS,Verified
963,10144,100032,2025-03-22,LUMPSUM,63783.31,136.585,KA,N
964,10131,100005,2025-01-03,SIP,29996.45,159.679,WB,N
965,10071,100019,2025-01-25,REDEMPTION,87612.68,361.195,TS,Failed
966,10135,100024,2025-03-19,SIP,11264.29,450.625,TS,N
967,10188,100027,2025-03-24,REDEMPTION,24308.27,473.81,WB,N
968,10146,100010,2025-11-02,SIP,67572.23,392.069,GJ,Verified
969,10022,100010,2025-10-01,LUMPSUM,88375.12,243.877,TS,Pending
970,10169,100017,2025-02-19,REDEMPTION,81691.74,350.385,WB,Failed
971,10014,100033,2025-03-03,SIP,4330.29,492.469,WB,Verified
972,10176,100005,2025-06-02,SIP,50976.69,268.675,KA,Pending
973,10019,100025,2025-03-27,LUMPSUM,41760.41,151.93,MH,Pending
974,10108,100035,2025-03-20,SIP,52073.91,359.151,KA,Verified
975,10125,100017,2025-01-25,REDEMPTION,38820.29,310.302,TS,Verified
976,10018,100026,2025-03-22,LUMPSUM,9300.89,393.63,KA,Y
977,10005,100025,2025-02-18,LUMPSUM,91638.99,433.617,KA,Y
978,10004,100013,2025-01-03,REDEMPTION,43628.88,121.319,MH,Verified
979,10097,100011,2025-02-15,SIP,67980.88,18.416,KA,Pending
980,10124,100000,2025-02-17,REDEMPTION,72913.99,368.261,KA,Pending
981,10192,100031,2025-01-23,LUMPSUM,74358.06,119.998,TN,Pending
982,10131,100018,2025-03-16,LUMPSUM,31583.18,405.982,TS,N
983,10128,100033,2025-01-13,SIP,11566.13,119.497,KA,Verified
984,10103,100017,2025-02-21,REDEMPTION,96721.36,42.925,KA,Failed
985,10132,100038,2025-05-03,REDEMPTION,39723.95,265.58,KA,Y
986,10134,100019,2025-08-03,REDEMPTION,5374.93,313.589,DL,Y
987,10054,100033,2025-01-30,REDEMPTION,13325.33,332.197,KA,N
988,,100004,2025-03-21,REDEMPTION,37137.5,203.91,TN,N
989,10006,100037,2025-02-27,REDEMPTION,52141.52,98.473,TN,Failed
990,10161,100022,2025-01-27,LUMPSUM,38719.32,489.64,KA,Y
991,10030,100035,2025-02-18,SIP,44164.18,473.095,KA,N
992,10042,100037,2025-05-03,REDEMPTION,936.86,214.516,DL,Failed
993,,100000,2025-08-03,LUMPSUM,59260.53,284.497,DL,Pending
994,10054,100039,2025-06-01,SIP,75050.4,209.485,TN,Y
995,10080,100015,2025-02-26,LUMPSUM,42076.52,257.647,TS,N
996,10070,100012,2025-03-29,REDEMPTION,74964.76,421.051,MH,Pending
997,10190,100028,2025-07-03,REDEMPTION,12242.15,47.688,WB,N
998,10059,100005,2025-11-02,REDEMPTION,91370.35,175.854,DL,Pending
999,10116,100027,2025-01-22,LUMPSUM,26613.29,190.626,WB,N
1000,10161,100015,2025-01-13,LUMPSUM,88891.17,101.193,KA,Pending
1001,10131,100010,2025-08-03,REDEMPTION,31501.58,284.259,KA,Y
1002,10108,100017,2025-01-14,REDEMPTION,25010.54,27.472,TS,Pending
1003,10006,100023,2025-08-02,REDEMPTION,82561.31,220.743,MH,Pending
1004,10094,100028,2025-01-18,REDEMPTION,13606.29,245.128,MH,Y
1005,10141,100003,2025-02-22,REDEMPTION,45137.14,171.422,KA,N
1006,,100013,2025-03-16,LUMPSUM,8901.33,346.436,TN,Verified
1007,10182,100017,2025-02-16,REDEMPTION,72831.31,393.92,KA,Failed
1008,10049,100003,2025-08-01,REDEMPTION,88142.15,287.234,DL,Y
1009,10062,100024,2025-07-03,SIP,42461.69,323.074,TN,N
1010,10147,100027,2025-06-02,REDEMPTION,87706.42,66.888,GJ,Failed
1011,10002,100022,2025-01-02,SIP,22701.3,79.016,WB,Pending
1012,10014,100039,2025-11-03,REDEMPTION,82975.19,168.258,WB,Failed
1013,10043,100004,2025-08-03,REDEMPTION,77429.08,350.413,MH,N
1014,10065,100033,2025-03-16,SIP,56209.94,189.116,MH,Failed
1015,10180,100019,2025-04-02,SIP,27346.09,353.204,MH,Pending
1016,10165,100016,2025-09-02,SIP,27725.53,499.089,KA,Y
1017,10058,100005,2025-04-03,REDEMPTION,82773.17,409.049,WB,Y
1018,10042,100035,2025-03-24,REDEMPTION,99358.81,121.004,GJ,N
1019,10141,100015,2025-01-20,REDEMPTION,94000.18,354.543,KA,Failed
1020,10160,100019,2025-01-24,LUMPSUM,79162.35,182.598,TN,Failed
1021,10051,100013,2025-03-30,LUMPSUM,5966.68,427.395,MH,Verified
1022,10012,100002,2025-02-02,REDEMPTION,92650.8,270.792,MH,Pending
1023,10124,100037,2025-01-29,REDEMPTION,97806.03,395.208,TN,Failed
1024,10065,100018,2025-12-02,SIP,51716.97,156.609,MH,Y
1025,10077,100038,2025-12-02,REDEMPTION,18897.03,242.273,KA,N
1026,10177,100025,2025-11-03,REDEMPTION,21735.9,341.95,KA,Verified
1027,10183,100037,2025-03-25,REDEMPTION,89607.75,9.469,KA,Failed
1028,,100009,2025-08-03,REDEMPTION,56612.49,85.692,GJ,Pending
1029,,100012,2025-03-31,LUMPSUM,30037.19,233.09,TS,Verified
1030,10086,100038,2025-03-22,SIP,47041.35,98.868,WB,N
1031,10029,100012,2025-03-18,REDEMPTION,64205.24,132.82,KA,N
1032,10132,100038,2025-01-28,SIP,46210.27,430.956,GJ,N
1033,10018,100015,2025-03-24,LUMPSUM,95872.32,179.905,GJ,Verified
1034,10008,100003,2025-02-18,SIP,85240.96,98.572,KA,Y
1035,10029,100032,2025-03-20,SIP,764.12,189.236,TN,Y
1036,10174,100004,2025-08-03,LUMPSUM,28160.43,462.09,WB,N
1037,10070,100031,2025-03-31,LUMPSUM,16449.46,167.908,DL,Pending
1038,10024,100005,2025-01-24,SIP,32841.46,193.582,KA,Pending
1039,10032,100023,2025-10-02,LUMPSUM,46911.92,480.147,WB,Y
1040,10079,100008,2025-10-01,REDEMPTION,29575.13,496.525,KA,N
1041,10042,100034,2025-01-02,SIP,51523.15,350.631,TN,Failed
1042,10117,100001,2025-09-03,LUMPSUM,71241.23,356.243,TN,Pending
1043,10075,100012,2025-03-22,LUMPSUM,11639.81,139.502,DL,Failed
1044,10062,100023,2025-02-02,REDEMPTION,75163.09,53.565,KA,Verified
1045,10036,100005,2025-03-22,REDEMPTION,56027.57,121.689,DL,Y
1046,10024,100014,2025-11-03,REDEMPTION,63986.54,465.374,TS,N
1047,10153,100023,2025-01-17,LUMPSUM,55062.26,185.16,DL,Verified
1048,10068,100015,2025-12-02,LUMPSUM,83119.04,337.326,KA,N
1049,10093,100010,2025-07-03,REDEMPTION,8885.9,11.292,DL,Y
1050,10192,100039,2025-09-02,SIP,74474.49,372.727,WB,N
1051,10102,100023,2025-06-01,LUMPSUM,99814.7,209.507,TN,Pending
1052,10020,100032,2025-02-22,SIP,57627.93,327.494,TN,Pending
1053,10005,100007,2025-10-03,REDEMPTION,75882.23,98.935,KA,Verified
1054,10024,100000,2025-06-02,REDEMPTION,92823.93,72.422,DL,Failed
1055,10199,100001,2025-02-26,SIP,4452.96,101.814,KA,N
1056,10076,100015,2025-07-03,SIP,21474.45,297.637,KA,N
1057,,100023,2025-03-19,LUMPSUM,20801.43,128.922,TS,Y
1058,10096,100023,2025-12-01,REDEMPTION,62749.05,462.359,WB,Failed
1059,10025,100039,2025-04-02,LUMPSUM,56960.5,257.341,GJ,Verified
1060,10189,100004,2025-03-14,REDEMPTION,50473.76,32.97,KA,Pending
1061,10064,100025,2025-03-25,SIP,62637.96,122.464,TS,Y
1062,10068,100005,2025-09-01,LUMPSUM,42473.24,25.605,WB,Verified
1063,10045,100016,2025-01-13,REDEMPTION,58625.25,78.541,KA,Verified
1064,10080,100011,2025-03-25,SIP,92814.59,487.324,MH,Pending
1065,10198,100001,2025-04-02,SIP,65337.6,435.287,MH,Verified
1066,10108,100013,2025-02-22,REDEMPTION,65788.15,238.894,MH,Y
1067,10134,100007,2025-01-14,LUMPSUM,96383.28,263.812,TN,Verified
1068,10013,100030,2025-02-16,LUMPSUM,71934.97,253.965,KA,Pending
1069,10167,100035,2025-03-29,LUMPSUM,34402.81,281.998,KA,Pending
1070,10055,100039,2025-03-13,SIP,22150.27,336.042,GJ,Failed
1071,10011,100002,2025-03-23,SIP,51618.81,61.207,DL,Failed
1072,10163,100017,2025-12-03,SIP,48025.4,375.132,WB,N
1073,10175,100002,2025-01-18,LUMPSUM,4113.59,220.845,TS,N
1074,10157,100030,2025-01-26,LUMPSUM,44358.26,468.353,TS,Verified
1075,10042,100032,2025-01-13,LUMPSUM,76872.77,272.856,WB,Verified
1076,10126,100005,2025-05-03,REDEMPTION,70025.48,329.603,TS,Failed
1077,10071,100018,2025-01-13,REDEMPTION,47196.78,2.902,GJ,Pending
1078,10038,100024,2025-01-28,LUMPSUM,42808.06,260.155,KA,Y
1079,10022,100037,2025-03-23,SIP,30558.67,181.176,TS,N
1080,10052,100007,2025-11-01,SIP,38281.18,433.243,DL,Pending
1081,10015,100037,2025-02-28,SIP,48497.57,360.422,MH,Pending
1082,10056,100036,2025-08-03,REDEMPTION,62806.48,114.089,DL,Y
1083,10050,100031,2025-03-27,REDEMPTION,95317.08,152.16,KA,Pending
1084,10070,100011,2025-01-27,LUMPSUM,67066.77,427.016,KA,Y
1085,10192,100000,2025-03-24,SIP,62775.63,185.382,TN,Verified
1086,10011,100004,2025-11-03,LUMPSUM,10985.9,63.403,GJ,Y
1087,10111,100020,2025-01-19,SIP,50308.45,175.28,KA,Failed
1088,10159,100000,2025-04-03,REDEMPTION,16576.97,202.827,DL,Failed
1089,10144,100002,2025-10-01,REDEMPTION,79005.38,472.799,MH,Failed
1090,,100027,2025-10-03,LUMPSUM,20945.8,432.172,DL,N
1091,10003,100003,2025-06-02,REDEMPTION,21035.46,476.288,KA,Pending
1092,10161,100017,2025-03-19,SIP,58923.23,213.542,TS,Y
1093,10188,100036,2025-07-01,SIP,39263.46,280.014,WB,Verified
1094,10008,100008,2025-01-19,LUMPSUM,98195.59,183.556,KA,N
1095,10175,100022,2025-01-16,LUMPSUM,73679.78,136.321,GJ,N
1096,10173,100000,2025-03-21,SIP,36401.65,177.747,TS,Failed
1097,10052,100029,2025-11-01,LUMPSUM,3473.16,105.87,DL,N
1098,10040,100008,2025-02-16,LUMPSUM,20695.03,310.509,WB,Pending
1099,10043,100023,2025-03-22,LUMPSUM,3070.07,9.988,TS,Verified
1100,10141,100035,2025-09-02,SIP,22533.18,430.64,MH,Y
1101,10082,100010,2025-01-18,REDEMPTION,54506.47,365.649,TN,N
1102,10062,100009,2025-10-02,LUMPSUM,37953.59,206.7,MH,Verified
1103,10119,100039,2025-03-30,LUMPSUM,80682.38,440.813,MH,Verified
1104,10100,100023,2025-02-20,SIP,88906.44,153.238,TS,Failed
1105,10130,100026,2025-02-23,SIP,55632.11,416.149,TS,Failed
1106,10128,100029,2025-01-13,SIP,15932.92,278.796,MH,Y
1107,,100024,2025-01-29,LUMPSUM,16768.02,152.014,KA,Failed
1108,10076,100020,2025-04-01,SIP,67684.73,449.661,TN,Y
1109,10128,100039,2025-05-02,LUMPSUM,94997.48,200.34,TN,N
1110,10124,100037,2025-10-02,REDEMPTION,98535.77,184.601,KA,N
1111,10139,100031,2025-01-14,SIP,12287.97,78.284,DL,Failed
1112,10059,100038,2025-10-02,SIP,8267.64,444.98,MH,N
1113,10178,100002,2025-03-30,LUMPSUM,41485.88,466.218,TN,Y
1114,10163,100019,2025-03-18,REDEMPTION,91578.84,22.63,GJ,Pending
1115,10076,100002,2025-11-01,SIP,13430.95,281.713,WB,Failed
1116,10170,100032,2025-11-01,REDEMPTION,27002.16,384.938,GJ,Failed
1117,10157,100020,2025-03-17,LUMPSUM,61265.01,262.162,KA,Pending
1118,10022,100010,2025-03-24,SIP,38923.12,6.59,GJ,Y
1119,10182,100030,2025-02-20,LUMPSUM,70930.69,28.658,DL,Pending
1120,10170,100031,2025-04-01,REDEMPTION,32952.25,404.793,MH,Pending
1121,,100015,2025-02-17,LUMPSUM,33742.92,193.943,TS,Failed
1122,10127,100011,2025-08-03,LUMPSUM,31067.09,21.171,WB,N
1123,10180,100003,2025-02-22,REDEMPTION,9535.58,264.365,KA,Verified
1124,10074,100018,2025-02-21,LUMPSUM,54977.84,346.944,TS,Failed
1125,10135,100011,2025-02-18,SIP,65090.98,155.361,GJ,Pending
1127,10164,100003,2025-01-13,LUMPSUM,94647.76,285.177,WB,N
